method,model_name,task_name,train_subset_size,seed,accuracy,majority_baseline,collapsed,trainable_parameters,peft_parameters,classifier_parameters,ia3_mode,elapsed_seconds,learning_rate,batch_size,max_length,warmup_ratio,max_grad_norm,bf16,num_train_epochs,seed_semantics
bitfit_ia3,bert-base-uncased,sst2,1280,41,0.8165137614678899,0.5091743119266054,False,132100,130560,1540,peft_native,20.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,80,31,0.573394495412844,0.5091743119266054,False,29186,27648,1538,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,80,37,0.5045871559633027,0.5091743119266054,True,29186,27648,1538,peft_native,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,80,41,0.5194954128440367,0.5091743119266054,False,29186,27648,1538,peft_native,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,320,31,0.5470183486238532,0.5091743119266054,False,29186,27648,1538,peft_native,4.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,320,37,0.5412844036697247,0.5091743119266054,False,29186,27648,1538,peft_native,3.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,320,41,0.5160550458715596,0.5091743119266054,False,29186,27648,1538,peft_native,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,1280,31,0.5711009174311926,0.5091743119266054,False,29186,27648,1538,peft_native,14.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,1280,37,0.591743119266055,0.5091743119266054,False,29186,27648,1538,peft_native,16.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,bert-base-uncased,sst2,1280,41,0.5309633027522935,0.5091743119266054,False,29186,27648,1538,peft_native,15.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,80,31,0.606651376146789,0.5091743119266054,False,296450,294912,1538,,2.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,80,37,0.5217889908256881,0.5091743119266054,False,296450,294912,1538,,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,80,41,0.518348623853211,0.5091743119266054,False,296450,294912,1538,,1.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,320,31,0.8119266055045872,0.5091743119266054,False,296450,294912,1538,,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,320,37,0.8119266055045872,0.5091743119266054,False,296450,294912,1538,,4.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,320,41,0.8268348623853211,0.5091743119266054,False,296450,294912,1538,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,1280,31,0.8715596330275229,0.5091743119266054,False,296450,294912,1538,,17.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,1280,37,0.8761467889908257,0.5091743119266054,False,296450,294912,1538,,20.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,bert-base-uncased,sst2,1280,41,0.8658256880733946,0.5091743119266054,False,296450,294912,1538,,19.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,80,31,0.6318807339449541,0.5091743119266054,False,399364,397824,1540,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,80,37,0.5217889908256881,0.5091743119266054,False,399364,397824,1540,,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,80,41,0.5194954128440367,0.5091743119266054,False,399364,397824,1540,,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,320,31,0.8268348623853211,0.5091743119266054,False,399364,397824,1540,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,320,37,0.8256880733944955,0.5091743119266054,False,399364,397824,1540,,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,320,41,0.8268348623853211,0.5091743119266054,False,399364,397824,1540,,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,1280,31,0.8738532110091743,0.5091743119266054,False,399364,397824,1540,,22.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,1280,37,0.8761467889908257,0.5091743119266054,False,399364,397824,1540,,19.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,bert-base-uncased,sst2,1280,41,0.8715596330275229,0.5091743119266054,False,399364,397824,1540,,20.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,80,31,0.6307339449541285,0.5091743119266054,False,427012,425472,1540,manual_hook,1.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,80,37,0.5275229357798165,0.5091743119266054,False,427012,425472,1540,manual_hook,2.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,80,41,0.5206422018348624,0.5091743119266054,False,427012,425472,1540,manual_hook,1.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,320,31,0.8256880733944955,0.5091743119266054,False,427012,425472,1540,manual_hook,5.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,320,37,0.8279816513761468,0.5091743119266054,False,427012,425472,1540,manual_hook,6.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,320,41,0.8325688073394495,0.5091743119266054,False,427012,425472,1540,manual_hook,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,1280,31,0.8704128440366973,0.5091743119266054,False,427012,425472,1540,manual_hook,22.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,1280,37,0.8761467889908257,0.5091743119266054,False,427012,425472,1540,manual_hook,21.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,bert-base-uncased,sst2,1280,41,0.8727064220183486,0.5091743119266054,False,427012,425472,1540,manual_hook,22.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,80,31,0.606651376146789,0.5091743119266054,False,324098,322560,1538,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,80,37,0.5194954128440367,0.5091743119266054,False,324098,322560,1538,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,80,41,0.5194954128440367,0.5091743119266054,False,324098,322560,1538,manual_hook,1.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,320,31,0.8130733944954128,0.5091743119266054,False,324098,322560,1538,manual_hook,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,320,37,0.8119266055045872,0.5091743119266054,False,324098,322560,1538,manual_hook,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,320,41,0.8222477064220184,0.5091743119266054,False,324098,322560,1538,manual_hook,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,1280,31,0.8658256880733946,0.5091743119266054,False,324098,322560,1538,manual_hook,21.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,1280,37,0.8738532110091743,0.5091743119266054,False,324098,322560,1538,manual_hook,19.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,bert-base-uncased,sst2,1280,41,0.8727064220183486,0.5091743119266054,False,324098,322560,1538,manual_hook,19.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,80,31,0.6318807339449541,0.5091743119266054,False,443906,442368,1538,,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,80,37,0.5389908256880734,0.5091743119266054,False,443906,442368,1538,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,80,41,0.5229357798165137,0.5091743119266054,False,443906,442368,1538,,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,320,31,0.8394495412844036,0.5091743119266054,False,443906,442368,1538,,5.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,320,37,0.8360091743119266,0.5091743119266054,False,443906,442368,1538,,5.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,320,41,0.8291284403669725,0.5091743119266054,False,443906,442368,1538,,4.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,1280,31,0.8646788990825688,0.5091743119266054,False,443906,442368,1538,,16.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,1280,37,0.8807339449541285,0.5091743119266054,False,443906,442368,1538,,17.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,bert-base-uncased,sst2,1280,41,0.8738532110091743,0.5091743119266054,False,443906,442368,1538,,16.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,0.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,0.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,0.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,320,31,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,3.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,320,37,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,3.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,320,41,0.6838235294117647,0.6838235294117647,False,694274,102144,592130,,3.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,1280,31,0.7156862745098039,0.6838235294117647,False,694274,102144,592130,,13.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,1280,37,0.7083333333333334,0.6838235294117647,False,694274,102144,592130,,11.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,mrpc,1280,41,0.7598039215686274,0.6838235294117647,False,694274,102144,592130,,12.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,320,31,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,5.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,320,37,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,4.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,320,41,0.6838235294117647,0.6838235294117647,False,722692,129792,592900,peft_native,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,1280,31,0.7303921568627451,0.6838235294117647,False,722692,129792,592900,peft_native,20.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,1280,37,0.7671568627450981,0.6838235294117647,False,722692,129792,592900,peft_native,18.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,mrpc,1280,41,0.7769607843137255,0.6838235294117647,False,722692,129792,592900,peft_native,19.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,320,31,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,3.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,320,37,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,4.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,320,41,0.6838235294117647,0.6838235294117647,False,619778,27648,592130,peft_native,3.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,1280,31,0.7058823529411765,0.6838235294117647,False,619778,27648,592130,peft_native,15.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,1280,37,0.6985294117647058,0.6838235294117647,False,619778,27648,592130,peft_native,15.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,mrpc,1280,41,0.6985294117647058,0.6838235294117647,False,619778,27648,592130,peft_native,16.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,887042,294912,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,887042,294912,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,887042,294912,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,320,31,0.7083333333333334,0.6838235294117647,False,887042,294912,592130,,4.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,320,37,0.7083333333333334,0.6838235294117647,False,887042,294912,592130,,4.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,320,41,0.6985294117647058,0.6838235294117647,False,887042,294912,592130,,4.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,1280,31,0.8529411764705882,0.6838235294117647,False,887042,294912,592130,,17.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,1280,37,0.8333333333333334,0.6838235294117647,False,887042,294912,592130,,17.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,mrpc,1280,41,0.8382352941176471,0.6838235294117647,False,887042,294912,592130,,17.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,989956,397056,592900,,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,989956,397056,592900,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,989956,397056,592900,,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,320,31,0.7132352941176471,0.6838235294117647,False,989956,397056,592900,,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,320,37,0.7083333333333334,0.6838235294117647,False,989956,397056,592900,,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,320,41,0.7132352941176471,0.6838235294117647,False,989956,397056,592900,,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,1280,31,0.8774509803921569,0.6838235294117647,False,989956,397056,592900,,19.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,1280,37,0.8259803921568627,0.6838235294117647,False,989956,397056,592900,,23.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,mrpc,1280,41,0.8480392156862745,0.6838235294117647,False,989956,397056,592900,,19.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,1017604,424704,592900,manual_hook,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,1017604,424704,592900,manual_hook,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,1017604,424704,592900,manual_hook,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,320,31,0.7132352941176471,0.6838235294117647,False,1017604,424704,592900,manual_hook,5.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,320,37,0.7009803921568627,0.6838235294117647,False,1017604,424704,592900,manual_hook,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,320,41,0.7303921568627451,0.6838235294117647,False,1017604,424704,592900,manual_hook,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,1280,31,0.8529411764705882,0.6838235294117647,False,1017604,424704,592900,manual_hook,24.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,1280,37,0.8504901960784313,0.6838235294117647,False,1017604,424704,592900,manual_hook,21.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,mrpc,1280,41,0.8308823529411765,0.6838235294117647,False,1017604,424704,592900,manual_hook,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,914690,322560,592130,manual_hook,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,914690,322560,592130,manual_hook,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,914690,322560,592130,manual_hook,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,320,31,0.7107843137254902,0.6838235294117647,False,914690,322560,592130,manual_hook,5.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,320,37,0.7107843137254902,0.6838235294117647,False,914690,322560,592130,manual_hook,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,320,41,0.6936274509803921,0.6838235294117647,False,914690,322560,592130,manual_hook,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,1280,31,0.8504901960784313,0.6838235294117647,False,914690,322560,592130,manual_hook,22.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,1280,37,0.8431372549019608,0.6838235294117647,False,914690,322560,592130,manual_hook,21.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,mrpc,1280,41,0.8284313725490197,0.6838235294117647,False,914690,322560,592130,manual_hook,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,80,31,0.6838235294117647,0.6838235294117647,False,1034498,442368,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,80,37,0.6838235294117647,0.6838235294117647,False,1034498,442368,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
